2.245041477966264794e-03 1.092285539770532523e+03 2.043625203857384054e-02 -9.560031763986500883e-03 2.184641339689033884e+03 1.092361082079701191e+03 -5.532045548097466910e-03 4.271952498581886581e-02 4.707275355329252875e+01 3.901780921021594239e-02 5.470423669964239594e-02 1.253576891431927152e+02 8.346192600458807931e+01
2.434147022519332539e-03 1.170484323473569475e+03 2.572272539011645834e-02 -1.200954938887969711e-02 2.341038907345121515e+03 1.170565046473536313e+03 -6.400357731447249739e-03 5.026334805273778572e-02 4.707145550622302466e+01 4.560062546370943770e-02 6.395125292367319358e-02 1.253246479736135370e+02 8.342123438066610674e+01
2.639181407288353643e-03 1.253302989661345691e+03 3.234785890936357766e-02 -1.506985073684488641e-02 2.506705939187857439e+03 1.253403144284950713e+03 -7.384293957674381743e-03 5.914687198336383844e-02 4.706993081222456965e+01 5.324569750484325209e-02 7.469777492921050865e-02 1.252858822628836606e+02 8.337366184150747017e+01
2.861486358933035962e-03 1.340830754864479104e+03 4.063722688355556056e-02 -1.888615527774821848e-02 2.681771933963840638e+03 1.340942637256841863e+03 -8.491317754065632814e-03 6.961046513316032636e-02 4.706814033761437344e+01 6.210757707490273394e-02 8.716512664917193398e-02 1.252404202232846586e+02 8.331809549137295789e+01
3.102516621156697733e-03 1.433080955806039356e+03 5.099300276792156222e-02 -2.363485617538705480e-02 2.866296075038186245e+03 1.433211867980063516e+03 -9.725700708767893651e-03 8.193830736824837813e-02 4.706603793744124431e+01 7.235802607153990484e-02 1.016002461546776925e-01 1.251871216052721820e+02 8.325324672438203777e+01
3.363849474418840503e-03 1.530037907783404535e+03 6.390711181788712170e-02 -2.952959043028446223e-02 3.060244451648105951e+03 1.530194257482622106e+03 -1.108668824319928095e-02 9.646661026093596158e-02 4.706356972822301543e+01 8.418528271918711281e-02 1.182757001753921844e-01 1.251246631096813644e+02 8.317764273266060115e+01
3.647195057517276309e-03 1.631628339517123095e+03 7.997810944818899148e-02 -3.682716959357751341e-02 3.263437001289133150e+03 1.631802349780630948e+03 -1.256583954855631201e-02 1.135933642995657356e-01 4.706067281454166107e+01 9.779279122724432449e-02 1.374888515035104786e-01 1.250515111499797172e+02 8.308960552526694698e+01
3.954407558583333294e-03 1.737657301679968214e+03 9.993556228234527772e-02 -4.583602791414656541e-02 3.475560060502260058e+03 1.737874236774577184e+03 -1.414260899352037630e-02 1.337898203291656152e-01 4.705727308440543766e+01 1.133978125004638932e-01 1.595604193651851133e-01 1.249658730743616388e+02 8.298721048326315497e+01
4.287497348723016966e-03 1.847939682076083500e+03 1.246582689581335335e-01 -5.692266270623507624e-02 3.696167217648412134e+03 1.848192853483785939e+03 -1.578031023972975219e-02 1.576144207387738805e-01 4.705328476670494808e+01 1.312254382135364106e-01 1.848287909646156579e-01 1.248656951190536546e+02 8.286830024210985357e+01
4.648644137705542669e-03 1.962146091787457408e+03 1.552067994764517456e-01 -7.051841515465653853e-02 3.924641460871295294e+03 1.962447589452006241e+03 -1.741796226992127494e-02 1.857289321821063710e-01 4.704860705705230117e+01 1.515042263573571912e-01 2.136445803444226577e-01 1.247485897741260743e+02 8.273042555907157691e+01
5.040211237788956231e-03 2.079848634661439974e+03 1.928467087219646048e-01 -8.712615945302980280e-02 4.160137804066009267e+03 2.080215881337580868e+03 -1.896166906377779598e-02 2.189178859951707579e-01 4.704312251891708030e+01 1.744555611004732221e-01 2.463591390041785234e-01 1.246118121125058167e+02 8.257084563030569768e+01
5.464761029023991815e-03 2.200546922797368552e+03 2.390769489198451558e-01 -1.073262014160032141e-01 4.401600707177307413e+03 2.200975415577314834e+03 -2.027333363036969149e-02 2.581115153832927445e-01 4.703669476027878460e+01 2.002792224847723956e-01 2.833083507214256280e-01 1.244522229408370180e+02 8.238651891497040936e+01
5.925071727239732480e-03 2.323533330181424390e+03 2.956707273932696611e-01 -1.317831490250630511e-01 4.647718001055558489e+03 2.324061857110176788e+03 -2.115199740184698848e-02 3.044121303543164681e-01 4.702916376034033874e+01 2.291396862012183566e-01 3.247955759922147578e-01 1.242662030426708384e+02 8.217405333709335480e+01
6.424155564439328579e-03 2.448061511754512139e+03 3.646919468813273335e-01 -1.612433672729432776e-01 4.896908747487846085e+03 2.448694762695961799e+03 -2.131802236994513253e-02 3.591260191425849069e-01 4.702034502883906697e+01 2.611367183443545348e-01 3.710590312086625153e-01 1.240496679604627985e+02 8.192976334861310761e+01
6.965278500576536046e-03 2.573167028529961044e+03 4.485336103350881509e-01 -1.965295507685978493e-01 5.147286104955336668e+03 2.573929015487001379e+03 -2.038313267885853361e-02 4.237991139311791389e-01 4.701002314397214121e+01 2.962811422364130531e-01 4.222417568191184079e-01 1.237979610509368484e+02 8.164961676110235089e+01
7.551981595705316817e-03 2.697721175967262752e+03 5.499316178250592824e-01 -2.385288366453742481e-01 5.396630192557116970e+03 2.698653406146110228e+03 -1.781939541364462726e-02 5.002587318864781807e-01 4.699794816640661566e+01 3.344557759348106285e-01 4.783464011340046174e-01 1.235058311498145827e+02 8.132927406910918933e+01
8.188104182359842373e-03 2.820485390821676447e+03 6.719616620751424074e-01 -2.881710230332131251e-01 5.642379902838169983e+03 2.821596584105383045e+03 -1.292460254608212948e-02 5.906610728062005045e-01 4.698383185112201232e+01 3.753652700212377069e-01 5.391767410955006223e-01 1.231674215901309850e+02 8.096414093721817551e+01
8.877808989802903755e-03 2.939916568647023723e+03 8.180530153853068365e-01 -3.463995891807589156e-01 5.881581566741356255e+03 2.941271650143036823e+03 -4.761714245990719338e-03 6.975419916054590441e-01 4.696733820777605217e+01 4.184969847165305734e-01 6.042898735179536018e-01 1.227761617418112365e+02 8.054935049175732331e+01
9.625609384553573261e-03 3.054392425094892133e+03 9.919246210246928097e-01 -4.141176320342587758e-01 6.110900657924411462e+03 3.056024683255992841e+03 7.881826175346587707e-03 8.238750279475983707e-01 4.694808202470351688e+01 4.630460134986709164e-01 6.729092316051605849e-01 1.223248590611284214e+02 8.007991263302881180e+01
1.043639890545366988e-02 3.162022754630299460e+03 1.197527231646811963e+00 -4.921154485904296605e-01 6.326591392998549054e+03 3.163983322739558844e+03 2.657253028449495930e-02 9.731291268195659816e-01 4.692561731000378700e+01 5.078635927127908012e-01 7.438631069280768893e-01 1.218056140352888121e+02 7.955072539300566348e+01
1.131548328654790291e-02 3.260687126080186772e+03 1.438913466141712894e+00 -5.809756788994692167e-01 6.524487432631994125e+03 3.263061571633073982e+03 5.330453205015099616e-02 1.149327473233587416e+00 4.689942957925470068e+01 5.513913200696157757e-01 8.155088693804197764e-01 1.212098671875492499e+02 7.895669185705027360e+01
1.226861517733246823e-02 3.348188125230205515e+03 1.720040871928140147e+00 -6.809687603693969082e-01 6.700076241624718932e+03 3.351013767680199180e+03 9.055446017188047148e-02 1.357101210277601666e+00 4.686893052323462427e+01 5.915890614287552252e-01 8.856443132569178367e-01 1.205285315091202989e+02 7.829287182123297839e+01
1.330203178757843364e-02 3.421993653859201004e+03 2.044547518323862167e+00 -7.919021251785267612e-01 6.848449267896606216e+03 3.425378562594448340e+03 1.414061730548709928e-01 1.601729537464521291e+00 4.683343958463611756e+01 6.259190940140977322e-01 9.514974433307642476e-01 1.197519574462561138e+02 7.755452589831401156e+01
1.442249570307409072e-02 3.479578390782342012e+03 2.415391444572309254e+00 -9.129803969538092812e-01 6.964475891170938667e+03 3.483603394898693296e+03 2.095683904820121457e-01 1.889159542860681551e+00 4.679218140022236838e+01 6.512995314233313016e-01 1.009660604114641647e+00 1.188702338074391349e+02 7.673731781286728904e+01
1.563733913938100337e-02 3.518299662143575915e+03 2.834435967430738668e+00 -1.042618317703475572e+00 7.042885108302971275e+03 3.523054925831169840e+03 2.994558125716511587e-01 2.225990062916955559e+00 4.674426615212547631e+01 6.641430381977058151e-01 1.056142644326476532e+00 1.178732725937004062e+02 7.583736531123014402e+01
1.695451192319630609e-02 3.535486871712133961e+03 3.301923628326635551e+00 -1.178251508727601315e+00 7.078430121017649981e+03 3.541106834084439924e+03 4.162117433104050579e-01 2.619409293694598517e+00 4.668867311975397172e+01 6.604297828788161517e-01 1.086460126421465722e+00 1.167510443109218841e+02 7.485133631223359885e+01
1.838263351530690717e-02 3.528797741303557814e+03 3.816012326616044170e+00 -1.316298796027766116e+00 7.066290052250969893e+03 3.535348187059621068e+03 5.655950245510498187e-01 3.077048423590384996e+00 4.662424440080682331e+01 6.358508633076725980e-01 1.095767177355523758e+00 1.154939658976571053e+02 7.377651572086224974e+01
1.993104941556930743e-02 3.496040299534437054e+03 4.372170213111871817e+00 -1.451957418404602684e+00 7.002208576947956317e+03 3.503656152612392816e+03 7.539770546845266930e-01 3.606782879741488035e+00 4.654964974367859298e+01 5.860435674910648984e-01 1.079175187048895257e+00 1.140930231820696861e+02 7.261077243737959463e+01
2.160989231902410435e-02 3.435737242890529615e+03 4.962889491140249021e+00 -1.579416775002225437e+00 6.883163288694585390e+03 3.444520611176786588e+03 9.879978010643514219e-01 4.216385602486349526e+00 4.646338201632568854e+01 5.068933423185719711e-01 1.032034181556076513e+00 1.125402114466446619e+02 7.135252279920626961e+01
2.343014842334522826e-02 3.347222916552376319e+03 5.577513874322798770e+00 -1.692005294549158378e+00 6.707804146769582985e+03 3.357257441558276241e+03 1.274277336978565378e+00 4.913104665025270101e+00 4.636372662120471233e+01 3.949065551063623003e-01 9.503710493319208474e-01 1.108286846756086419e+02 7.000061945327016133e+01
2.540372932153408397e-02 3.230892190086693972e+03 6.202394439620330324e+00 -1.782450099690308987e+00 6.476941423603548174e+03 3.242284441551213604e+03 1.618960873429038827e+00 5.703171720208122686e+00 4.624872986663998375e+01 2.475704024972904538e-01 8.312978091171796535e-01 1.089528976492696160e+02 6.855427540179270807e+01
2.754354995031784922e-02 3.088713647158105232e+03 6.822344109573370119e+00 -1.844014290807784118e+00 6.194437478532132445e+03 3.101486171131546143e+03 2.027096574698549425e+00 6.591145421743417998e+00 4.611619998734438752e+01 6.374726265405959713e-02 6.733560479189386605e-01 1.069086682112189237e+02 6.701290639159635987e+01
2.986361310433933991e-02 2.924153404558444890e+03 7.421881582849451320e+00 -1.870765028128463126e+00 5.867218694238125863e+03 2.938365481084421845e+03 2.502188406210311911e+00 7.579528116072081545e+00 4.596365183057356063e+01 -1.562622779597843403e-01 4.766416247298186915e-01 1.046929242012507899e+02 6.537625653521340041e+01
3.237910106919157649e-02 2.742554484019051415e+03 7.988487367598438027e+00 -1.859241739264418714e+00 5.505931354657021984e+03 2.758229649871793299e+03 3.045663464220726979e+00 8.668301332793088676e+00 4.578831457854037268e+01 -4.107670167148732565e-01 2.426295362983359460e-01 1.023033737712498095e+02 6.364450196900013168e+01
3.510647497293566816e-02 2.550940097573030016e+03 8.515987255431312519e+00 -1.809359202381725096e+00 5.124658373981967998e+03 2.568073152685875812e+03 3.656839989802880275e+00 9.854989596249188466e+00 4.558711120682862372e+01 -6.972542817019108385e-01 -2.646927876061407753e-02 9.973796709203162436e+01 6.181871013519587876e+01
3.806358250624931189e-02 2.357657210061221576e+03 9.008028236442539693e+00 -1.724415551893291765e+00 4.739953399881874248e+03 2.376271264256669383e+03 4.333266215724835391e+00 1.113542408881135515e+01 4.535663032870188971e+01 -1.013421801338803663e+00 -3.289118835569495580e-01 9.699448579870764320e+01 5.990167967625857415e+01
4.126977471611683462e-02 2.169236370819618060e+03 9.471971953123752286e+00 -1.609563424676322407e+00 4.365070827874243150e+03 2.189324518563773836e+03 5.072301366832256520e+00 1.250480874805416498e+01 4.509318313845697901e+01 -1.358378535221295369e+00 -6.647427961084775294e-01 9.407012152513803471e+01 5.789860950100842274e+01
4.474603263734840131e-02 1.995865459696668040e+03 9.942676839909429631e+00 -1.476267067372057484e+00 4.020332372771058090e+03 2.017512906071011685e+03 5.873072447136293839e+00 1.396031111055552110e+01 4.479275461806378900e+01 -1.734256928742647919e+00 -1.037579597597138470e+00 9.096202393125871311e+01 5.581845917065139417e+01
4.851510459059373698e-02 1.845442703407175941e+03 1.046672690547221940e+01 -1.336466665578993407e+00 3.721662941919555578e+03 1.868808537272381500e+03 6.739861036224753299e+00 1.550357464624372383e+01 4.445106754049584907e+01 -2.147444652313992730e+00 -1.455760652734810368e+00 8.766856455053800801e+01 5.367443517960907684e+01
5.260165504531594954e-02 1.720033066592780870e+03 1.108036131896156640e+01 -1.194907310548171786e+00 3.473425408502590926e+03 1.745330161130787019e+03 7.684932560114679845e+00 1.714279794017951986e+01 4.406361032051547966e+01 -2.608114943338246672e+00 -1.931615931924096641e+00 8.419203214094875420e+01 5.148384653021383883e+01
5.703242602187182098e-02 1.616151142483450712e+03 1.179480180090274644e+01 -1.043935628271495109e+00 3.268467902064326609e+03 1.643651946952938715e+03 8.728824543958960902e+00 1.889266650369885170e+01 4.362561397048989420e+01 -3.127329360799962377e+00 -2.478044252046688545e+00 8.054275946386766805e+01 4.926730648869668983e+01
6.183641208889926327e-02 1.528235033789609815e+03 1.260259238539662618e+01 -8.692733303974957693e-01 3.095907339612685973e+03 1.558208906214355466e+03 9.898505695084054423e+00 2.077004179048434906e+01 4.313218152131870653e+01 -3.712150468639147327e+00 -3.102870191238918274e+00 7.674265975552688701e+01 4.704540369691995494e+01
6.704505010117874086e-02 1.449381077916200184e+03 1.347080205527441343e+01 -6.500725628932543243e-01 2.941788711545065780e+03 1.482076306493848278e+03 1.121782654654969846e+01 2.278489683645730324e+01 4.257830837968473503e+01 -4.360193957325538605e+00 -3.802525711574519462e+00 7.282894640160569111e+01 4.483566263800327079e+01
7.269242491959693186e-02 1.358278181564082388e+03 1.420493489802458065e+01 -3.364774344895035130e-01 2.763051123400281085e+03 1.393611382515851801e+03 1.269028963753434347e+01 2.492278776934878692e+01 4.195915492667209179e+01 -5.050784478870179228e+00 -4.552705518412803798e+00 6.885307012593489162e+01 4.264793362133431032e+01
7.881549245942522097e-02 1.245538741839172872e+03 1.464348110067028941e+01 9.170141404333004287e-02 2.540449345585209812e+03 1.283082688792400177e+03 1.427928310284438496e+01 2.712712601601393914e+01 4.127040074732713038e+01 -5.742007654120698135e+00 -5.305930796426324925e+00 6.487277840447988808e+01 4.048279546007398011e+01
8.545432152652086832e-02 1.108736881096436946e+03 1.465070088167838946e+01 6.271640958336970328e-01 2.268693564506313578e+03 1.147754262494033810e+03 1.589686340004483966e+01 2.929415355092264761e+01 4.050877758442560150e+01 -6.379593897340410713e+00 -6.002175878092423034e+00 6.093918505482486836e+01 3.833487005431297945e+01
9.265235602400573311e-02 9.599846780426466921e+02 1.425737490205646374e+01 1.210760575400527728e+00 1.971917805679509229e+03 9.996622948530567783e+02 1.742153149639691989e+01 3.129273850909621757e+01 3.967289224446340512e+01 -6.916639875656618308e+00 -6.591032315724547175e+00 5.707926734721076656e+01 3.619916218134861197e+01
1.004566992452794322e-01 8.205627600284160508e+02 1.368450960780264225e+01 1.754680309398485294e+00 1.693115624470930470e+03 8.603959716375018161e+02 1.874560357025148605e+01 3.301758746139727663e+01 3.876374072166720453e+01 -7.338604632252915927e+00 -7.058888616127071636e+00 5.329001145868339506e+01 3.408082038995993912e+01
1.089184221137545483e-01 7.114773955486401746e+02 1.327637154821310261e+01 2.184908408530194190e+00 1.475058663074873493e+03 7.515740741860911385e+02 1.984350948639521661e+01 3.445318734334380650e+01 3.778454293833186028e+01 -7.674422795746944637e+00 -7.439639115945171355e+00 4.954797900536134136e+01 3.199940201884903956e+01
1.180928973864078108e-01 6.402618006523091481e+02 1.328280080898043103e+01 2.493530919564722836e+00 1.333812346578644565e+03 6.812736373770312639e+02 2.081098344461754479e+01 3.570215493737794077e+01 3.673927695535347482e+01 -7.980703993668302410e+00 -7.795280664314255148e+00 4.583807799517868631e+01 2.998315612372610772e+01
1.280401620081449143e-01 5.942539284871076006e+02 1.362128720701445239e+01 2.760907291310671585e+00 1.243814911990154769e+03 6.368434772689873853e+02 2.180969357084499549e+01 3.692236326186204565e+01 3.563066971900916258e+01 -8.299098603769012428e+00 -8.168117719136768429e+00 4.218642161040907723e+01 2.805416758695363555e+01
1.388253099881934238e-01 5.461741903844490480e+02 1.380778064924686888e+01 3.096296449016336272e+00 1.149462616963325900e+03 5.901506425001957723e+02 2.291893923415943135e+01 3.817256541368700340e+01 3.445943332250801205e+01 -8.614291546977840497e+00 -8.536058213868196631e+00 3.866310404696293546e+01 2.621141958309356568e+01
1.505189183694726207e-01 4.758974057564743703e+02 1.331435146834752103e+01 3.525795748494822135e+00 1.008854851792351269e+03 5.199163605618184647e+02 2.399070190515877954e+01 3.928423466007774323e+01 3.322677869503356618e+01 -8.847225542766556927e+00 -8.810194814161514287e+00 3.533991640838948456e+01 2.443429594259315607e+01
1.631975090784437143e-01 3.975188917864059590e+02 1.234270736745845909e+01 3.921099935842219608e+00 8.503540814727787165e+02 4.403755933634732287e+02 2.474582053119703318e+01 3.997942277452240489e+01 3.193872934886094939e+01 -8.931160484788838616e+00 -8.920868998560729679e+00 3.222934974514001283e+01 2.270960123503803274e+01
1.769440496777471006e-01 3.377818043485978023e+02 1.158858221705498082e+01 4.157397716268872223e+00 7.293669429257990942e+02 3.795633500300277205e+02 2.509927367494766415e+01 4.019408278742902496e+01 3.060713081511305589e+01 -8.891103941062560523e+00 -8.899819182948341734e+00 2.928404072320500262e+01 2.105207245869475585e+01
1.918484962985049225e-01 3.038795792352914873e+02 1.139425084550127742e+01 4.277437169775521575e+00 6.613790544418383206e+02 3.455902466783155660e+02 2.529159397995192649e+01 4.018845063095763237e+01 2.924367169382073328e+01 -8.814959279157402960e+00 -8.842010419802095456e+00 2.647384923460907302e+01 1.948811885685718437e+01
2.080083823051906144e-01 2.731007230159017922e+02 1.115868969005041578e+01 4.418487939931296182e+00 5.996370024118550646e+02 3.147046693519600353e+02 2.553412591305837154e+01 4.016537070936778520e+01 2.785370877518137078e+01 -8.736743620314964431e+00 -8.778040391692849553e+00 2.383590958093095935e+01 1.801684496762316456e+01
2.255294565452349298e-01 2.315817556462277196e+02 1.037376517378991281e+01 4.576577349876215450e+00 5.147015718314178230e+02 2.718174571487165281e+02 2.564241976037319404e+01 3.992908838784455838e+01 2.644207707289176668e+01 -8.594721648779435341e+00 -8.638850948261353579e+00 2.141464007246363366e+01 1.661536112727585390e+01
2.445263753600170342e-01 1.954188913940352279e+02 9.582592042515885922e+00 4.635489846147661019e+00 4.400409100697515328e+02 2.339802519936492047e+02 2.540060108918677884e+01 3.927985698443167450e+01 2.502120591619121015e+01 -8.350649955276390202e+00 -8.388734808272904075e+00 1.918847359061527413e+01 1.528386282824803821e+01
2.651234528856994954e-01 1.726544124114697070e+02 9.168092501222577795e+00 4.614585212505771139e+00 3.931874332713311446e+02 2.102375046859857548e+02 2.500886233879833753e+01 3.843612827560434653e+01 2.360333451823779427e+01 -8.070420035637024370e+00 -8.099756441771530646e+00 1.712350304460024120e+01 1.403931366847000461e+01
2.874554745538056566e-01 1.494141415089320617e+02 8.597601977788357885e+00 4.592027495850436125e+00 3.448762929465402181e+02 1.856488916394052922e+02 2.458854290663924402e+01 3.751821609760665410e+01 2.219409234600996328e+01 -7.786783914100420922e+00 -7.802214715589101068e+00 1.523531266131813133e+01 1.287317154171329392e+01
3.116685791150189400e-01 1.264527610246032623e+02 7.898505574276180496e+00 4.524282905272834832e+00 2.965031453744460350e+02 1.608721661163159808e+02 2.396616593820821706e+01 3.635729528984472125e+01 2.080235313956961463e+01 -7.453227424963785097e+00 -7.448486940683182844e+00 1.352594622577727357e+01 1.177599980868947149e+01
3.379212149580847480e-01 1.098169547408756443e+02 7.385397699533236882e+00 4.413237249649538008e+00 2.612349398369773326e+02 1.427492436549521813e+02 2.321931147089072311e+01 3.504581950303960980e+01 1.943825581119135393e+01 -7.093161037077094555e+00 -7.065844624688936371e+00 1.197131269637095485e+01 1.075528540066506622e+01
3.663851769818826098e-01 9.388358657093941417e+01 6.801349084429077152e+00 4.284410059586472030e+00 2.270702952541819855e+02 1.250989137467143451e+02 2.241201278593134916e+01 3.365210701825109396e+01 1.810733570330800646e+01 -6.732992701251357737e+00 -6.680137459383963972e+00 1.056911710550138217e+01 9.804205454979349810e+00
3.972467308058655888e-01 8.038175377867418092e+01 6.253266764236311559e+00 4.119301487296097797e+00 1.977644200259853164e+02 1.098638994489502068e+02 2.149332764273320606e+01 3.213282379165895719e+01 1.681716171886384004e+01 -6.352769939980501768e+00 -6.272368619174942594e+00 9.310267408891851559e+00 8.920404649620088833e+00
4.307078316756010050e-01 6.888782985550146520e+01 5.736421144756121748e+00 3.934778219877034466e+00 1.725108248114061382e+02 9.666366283599388964e+01 2.052739295208415626e+01 3.056021419805792760e+01 1.557305710341031180e+01 -5.976191259966928016e+00 -5.867431410318197926e+00 8.181792650770194797e+00 8.102217378176643336e+00
4.669874460398170113e-01 5.885199294301707340e+01 5.234904857794390409e+00 3.735457743220370386e+00 1.501478437071900771e+02 8.489622479661674959e+01 1.950566449173899741e+01 2.893147211996648593e+01 1.437988282705206622e+01 -5.598410641064369031e+00 -5.460895168039222369e+00 7.175712801424176668e+00 7.345748818340309683e+00
5.063229844472427743e-01 5.029572390725766695e+01 4.764080221452750230e+00 3.528132152610317540e+00 1.308060012047420457e+02 7.464776587194374713e+01 1.845650429607055543e+01 2.728117032385557295e+01 1.324123775440791206e+01 -5.228752419207294722e+00 -5.062988219559983349e+00 6.280423923569995459e+00 6.648441252369744703e+00
5.489718551399868085e-01 4.294657737700056543e+01 4.319596825450427779e+00 3.312520030116691050e+00 1.139198576744034739e+02 6.563790093303894935e+01 1.738727328034801900e+01 2.562209475846736950e+01 1.216015546969569172e+01 -4.867659105800663966e+00 -4.674568820067006136e+00 5.486889172502675827e+00 6.007162794295068942e+00
5.952131485100308206e-01 3.664178361653228677e+01 3.902134584168269971e+00 3.086897520818217444e+00 9.919392175301295822e+01 5.771908395516872758e+01 1.631451701141140376e+01 2.397506270132273798e+01 1.113829681590284615e+01 -4.519503981366771228e+00 -4.300589833281145857e+00 4.785109139352419660e+00 5.418661464192669364e+00
6.453494634417705766e-01 3.125256390024957653e+01 3.512618003835713321e+00 2.859404408141979825e+00 8.637736647981792260e+01 5.077353922110859941e+01 1.524787867449078860e+01 2.235368243262186994e+01 1.017681167783667817e+01 -4.185607511497511091e+00 -3.942701018566546534e+00 4.166245176563973196e+00 4.879913833915300536e+00
6.997088874920278645e-01 2.664204886939606354e+01 3.150012847628296697e+00 2.635483227448475851e+00 7.520393349114095827e+01 4.466925974266924726e+01 1.419725154251322152e+01 2.077091985073619185e+01 9.275922579920475641e+00 -3.867540809823992731e+00 -3.602768194857007167e+00 3.621801108644435718e+00 4.387774071553855570e+00
7.586471438656544608e-01 2.270128855161327408e+01 2.813755468786657943e+00 2.418402327824655362e+00 6.546555939804012780e+01 3.930317706686506796e+01 1.317121434712764128e+01 1.923769947867898722e+01 8.435110650213847094e+00 -3.566305489175911614e+00 -3.282025226677228957e+00 3.143858629657421133e+00 3.939125565512057836e+00
8.225499192363373568e-01 1.933498663677797680e+01 2.502866215126531291e+00 2.207082009363285025e+00 5.696918957424535535e+01 3.458194132534071485e+01 1.217529207505666733e+01 1.776146124209087773e+01 7.653460528877600311e+00 -3.282372595215642619e+00 -2.981012504953769238e+00 2.725273018583175944e+00 3.531035023587364652e+00
8.918353876456683871e-01 1.646004578959292530e+01 2.216376417405537147e+00 2.001919190099862522e+00 4.955624261518540408e+01 3.042540329380111430e+01 1.121502044657745500e+01 1.634883088505101867e+01 6.929291618513913065e+00 -3.015976685842489236e+00 -2.700092731869897733e+00 2.359218901373378863e+00 3.160500892562227992e+00
9.669569469966375896e-01 1.400576069479780728e+01 1.953112461324140181e+00 1.805699781443136809e+00 4.308335581565197714e+01 2.676325826467337521e+01 1.029409535215903659e+01 1.500423791292082143e+01 6.260687374393388183e+00 -2.766941133448120205e+00 -2.439079835671848606e+00 2.039650128119945283e+00 2.824741670711480968e+00
1.048406186048923328e+00 1.191068220373418285e+01 1.711849012698165140e+00 1.618834428586280572e+00 3.742695089151646926e+01 2.353360239985567404e+01 9.415336802424722151e+00 1.373066651762946044e+01 5.645333103634174066e+00 -2.534842234074607070e+00 -2.197526515600486618e+00 1.761080392387462945e+00 2.521049505550450487e+00
1.136716101331728179e+00 1.012190059876318138e+01 1.491370788747480303e+00 1.440613066197478975e+00 3.248117954046202271e+01 2.068246970471620116e+01 8.580771670481366797e+00 1.252986278936550235e+01 5.080607178611006525e+00 -2.319096909584114741e+00 -1.974820507319056118e+00 1.518550293706404819e+00 2.246809993159219587e+00
